steps,avg_reward,success_rate,sps
15700000,1.613545236350037,0.0,1201
15800000,1.6240946852217895,0.0,1202
15900000,1.5355059923010412,0.0,1202
16000000,1.5218706411123275,0.0,1203
16100000,1.5620629290677608,0.0,1203
16200000,1.5882129375461955,0.0,1204
16300000,1.6087964006897528,0.0,1204
16400000,1.5976624267210717,0.0,1205
16500000,1.581703595581348,0.0,1205
16600000,1.5930384705716278,0.0,1206
16700000,1.5973589874774916,0.0,1206
